2023,2023-09-24,Atletico-MG,Cuiaba,1,0,H,1,6,3,9,2,0,2,3,4,7,1,0,1
2023,2023-09-26,America MG,Vasco,0,1,A,1,3,8,11,3,1,4,4,2,6,0,0,0
2023,2023-09-27,Sao Paulo,Coritiba,2,1,H,3,4,3,7,2,1,3,2,3,5,2,1,3
2023,2023-09-30,Flamengo RJ,Bahia,1,0,H,1,12,2,14,5,1,6,1,3,4,0,0,0
2023,2023-09-30,Fortaleza,Gremio,1,1,D,2,3,7,10,3,1,4,1,2,3,1,0,1
2023,2023-09-30,Cuiaba,Fluminense,3,0,H,3,7,0,7,4,0,4,3,5,8,0,0,0
2023,2023-09-30,Sao Paulo,Corinthians,2,1,H,3,11,4,15,6,1,7,5,2,7,2,1,3
2023,2023-10-01,Internacional,Atletico-MG,0,2,A,2,4,4,8,0,1,1,0,0,0,0,0,0
2023,2023-10-01,Santos,Vasco,4,1,H,5,5,11,16,3,9,12,7,2,9,3,1,4
2023,2023-10-01,Cruzeiro,America MG,1,1,D,2,9,7,16,4,3,7,4,3,7,1,1,2
2023,2023-10-01,Coritiba,Athletico-PR,2,0,H,2,2,11,13,0,5,5,2,4,6,2,0,2
2023,2023-10-01,Bragantino,Palmeiras,2,1,H,3,6,4,10,1,3,4,4,2,6,0,1,1
2023,2023-10-02,Botafogo RJ,Goias,1,1,D,2,8,3,11,5,3,8,4,4,8,0,1,1
2023,2023-10-07,Vasco,Sao Paulo,0,0,D,0,7,3,10,5,2,7,3,1,4,0,0,0
2023,2023-10-07,Goias,Bahia,4,6,A,10,6,4,10,4,4,8,2,6,8,3,3,6
2023,2023-10-07,Corinthians,Flamengo RJ,1,1,D,2,2,8,10,1,6,7,3,3,6,0,0,0
2023,2023-10-08,Fluminense,Botafogo RJ,0,2,A,2,3,2,5,1,1,2,2,2,4,0,2,2
2023,2023-10-08,Internacional,Gremio,3,2,H,5,4,1,5,3,1,4,6,4,10,1,0,1
2023,2023-10-08,Palmeiras,Santos,1,2,A,3,6,2,8,3,1,4,2,3,5,1,1,2
